GEOID,TRACTCE,NAME,total_population,pct_white,pct_black,pct_asian,pct_indian,pct_hawaiian,pct_two_or_more_races,pct_hispanic,pct_female,pct_young_adults_20_34,pct_zero_car_ownership,unemployment_rate,pct_bachelors_plus,pct_drive_alone,pct_bike_to_work,pct_walk_to_work,housing_density,per_capita_income,land_area_sq_meters,population_density_sq_meter,housing_density_sq_meter
17031410200,410200,4102,1157,43.65,26.27,12.01,4.58,0.0,11.67,18.24,63.27,54.97,41.66,0.25,90.85,19.25,1.55,24.55,765,50345.0,64827,0.017848,0.011801
17031222900,222900,2229,1056,34.19,5.97,0.0,0.0,0.0,40.44,70.36,53.22,36.84,23.48,5.25,54.34,48.53,0.98,11.24,457,46426.0,218387,0.004835,0.002093
17031241000,241000,2410,1810,60.11,4.7,6.63,0.0,0.0,17.62,39.61,55.64,40.66,20.81,5.03,62.86,39.36,1.48,7.31,969,61310.0,207513,0.008722,0.00467
17031825400,825400,8254,5643,61.58,4.73,5.94,0.18,0.0,12.71,23.04,52.06,20.75,4.63,4.98,44.67,81.08,1.2,0.3,2647,43003.0,7445020,0.000758,0.000356
17031830005,830005,8300.05,3576,19.55,76.57,1.93,0.0,0.0,1.96,0.56,53.3,11.72,12.59,4.19,57.04,56.84,0.0,0.45,1678,50450.0,7007313,0.00051,0.000239
17031824505,824505,8245.05,6124,66.0,5.49,10.71,0.0,0.0,14.7,17.29,50.69,15.9,5.71,3.64,37.76,81.54,0.78,0.78,2515,40740.0,2703601,0.002265,0.00093
17031824800,824800,8248,6868,30.96,21.14,0.2,0.0,0.0,13.35,63.34,45.88,29.48,6.97,8.83,24.03,69.35,0.0,1.62,2189,24720.0,4626016,0.001485,0.000473
17031803608,803608,8036.08,8323,72.22,6.43,5.91,0.42,0.0,6.6,15.46,50.33,16.34,4.64,5.79,61.35,82.63,0.0,0.0,3443,58121.0,15535512,0.000536,0.000222
17031190900,190900,1909,1720,46.51,9.48,7.09,0.47,0.0,22.03,69.48,51.51,26.86,14.73,4.56,35.8,76.54,3.08,0.0,682,25046.0,314637,0.005467,0.002168
17031191200,191200,1912,3767,15.1,1.83,0.58,2.26,0.0,30.24,92.83,50.62,14.68,14.11,6.94,12.26,65.69,0.0,0.0,1124,20411.0,705577,0.005339,0.001593
17031200100,200100,2001,3703,24.49,0.95,8.26,0.0,0.0,18.28,75.24,50.01,18.63,15.11,8.09,36.41,50.71,2.85,2.22,1465,32351.0,584862,0.006331,0.002505
17031200200,200200,2002,4634,31.18,3.75,3.5,0.0,0.0,32.22,78.83,50.73,21.75,15.97,4.56,25.22,70.2,0.51,3.55,1780,29042.0,818684,0.00566,0.002174
17031200300,200300,2003,1821,41.52,10.6,0.0,0.0,0.0,28.89,82.15,46.9,35.69,3.47,6.41,40.25,64.44,0.0,1.43,741,28882.0,250668,0.007265,0.002956
17031222700,222700,2227,2120,45.47,6.18,4.72,1.23,0.75,35.85,52.92,48.3,33.54,12.94,2.72,54.85,40.7,2.67,1.5,889,42610.0,224935,0.009425,0.003952
17031230100,230100,2301,1484,49.19,11.05,2.56,0.0,0.0,19.27,36.59,35.11,39.49,25.64,5.23,74.01,36.86,14.29,11.12,706,58233.0,166340,0.008921,0.004244
17031230200,230200,2302,1897,46.02,10.44,4.43,0.0,0.0,28.73,54.82,58.46,32.26,14.97,2.6,52.3,53.71,3.47,0.75,744,44187.0,214283,0.008853,0.003472
17031230300,230300,2303,1002,13.27,14.47,0.0,8.88,0.0,32.14,82.73,54.09,26.45,2.83,2.73,30.8,68.86,1.16,0.0,282,23913.0,106483,0.00941,0.002648
17031230400,230400,2304,2206,45.1,10.79,0.23,4.85,0.0,15.91,64.14,53.04,24.98,8.91,2.93,43.69,61.72,9.43,2.29,787,36598.0,338511,0.006517,0.002325
17031230500,230500,2305,3339,20.25,21.83,7.67,2.61,0.0,15.78,68.79,61.01,28.15,32.61,2.38,25.56,41.37,2.29,6.93,1356,21675.0,526593,0.006341,0.002575
17031351100,351100,3511,2150,0.0,89.35,0.0,0.0,0.0,9.07,10.79,62.37,20.6,50.51,40.34,19.36,25.19,0.0,1.8,1104,14234.0,347265,0.006191,0.003179
17031827500,827500,8275,4321,14.44,34.64,0.0,0.0,0.0,25.23,57.76,47.44,25.34,22.51,16.17,10.47,59.02,0.53,0.8,1758,23897.0,6868991,0.000629,0.000256
17031807600,807600,8076,6365,45.97,12.46,35.27,0.33,0.0,3.72,6.52,54.77,17.66,3.47,4.0,53.88,65.84,0.0,0.0,2297,42223.0,4413911,0.001442,0.00052
17031826201,826201,8262.01,3807,5.86,83.87,0.0,0.0,0.0,3.65,8.14,61.39,17.39,18.35,10.55,34.81,74.0,0.83,0.0,2426,29134.0,6036538,0.000631,0.000402
17031823001,823001,8230.01,7366,51.72,12.87,6.87,0.0,0.0,25.24,13.86,48.49,27.55,15.28,8.42,38.81,76.47,0.0,0.65,2912,27359.0,3644304,0.002021,0.000799
17031770500,770500,7705,4284,30.74,0.56,0.0,7.82,0.0,32.59,91.29,51.35,12.72,0.78,4.59,7.0,76.15,0.0,0.0,1169,18768.0,6753655,0.000634,0.000173
17031820202,820202,8202.02,3313,62.03,2.32,0.57,0.09,0.0,16.84,41.23,46.85,18.29,6.5,4.4,25.81,80.07,0.0,1.54,1540,35902.0,21881464,0.000151,7e-05
17031611700,611700,6117,1942,25.85,14.73,0.0,0.77,0.0,16.12,84.45,34.19,20.29,11.38,4.8,7.16,55.67,0.0,0.0,895,22846.0,328310,0.005915,0.002726
17031819700,819700,8197,5722,87.54,0.66,1.22,0.0,0.0,10.38,5.52,52.76,6.48,3.68,2.68,89.32,48.85,0.76,0.94,1907,91259.0,2426770,0.002358,0.000786
17031300500,300500,3005,3467,25.76,4.61,0.0,8.71,0.0,24.14,92.5,53.82,17.8,13.0,7.84,20.73,42.16,0.0,19.35,1048,20595.0,271031,0.012792,0.003867
17031816100,816100,8161,5679,57.84,25.11,4.37,0.69,0.0,5.65,11.43,49.2,16.09,13.19,7.75,45.58,59.22,1.54,3.07,2859,42103.0,6119819,0.000928,0.000467
17031818700,818700,8187,3828,77.9,1.04,1.31,0.0,0.0,14.81,18.81,57.11,11.44,2.61,1.51,59.04,72.43,0.59,2.98,1531,53288.0,1530847,0.002501,0.001
17031817300,817300,8173,2536,14.2,41.56,0.71,0.79,0.0,16.96,56.11,51.34,25.24,15.08,6.54,22.54,78.14,0.0,2.9,964,27607.0,733391,0.003458,0.001314
17031381500,381500,3815,680,2.94,93.38,0.44,0.0,0.0,3.24,1.18,53.97,10.74,46.08,24.25,26.89,36.95,0.0,3.45,421,25557.0,108677,0.006257,0.003874
17031420500,420500,4205,2019,3.32,95.49,0.0,0.0,0.0,1.19,1.68,47.0,6.69,47.88,36.52,32.84,36.07,0.0,12.13,1342,20119.0,245980,0.008208,0.005456
17031811500,811500,8115,6173,55.97,0.0,1.6,5.49,0.0,15.07,47.58,46.91,19.1,4.96,8.28,30.62,82.88,0.0,2.49,2028,29924.0,2825236,0.002185,0.000718
17031081500,081500,815,4978,56.09,5.3,30.29,0.02,0.0,5.44,8.64,57.59,39.03,42.65,1.9,89.26,29.8,0.84,24.86,4505,171545.0,284635,0.017489,0.015827
17031081600,081600,816,4210,75.58,0.0,12.19,0.52,0.0,9.36,6.96,44.09,54.04,57.73,3.58,93.11,12.18,1.58,32.07,3422,117318.0,128834,0.032678,0.026561
17031081700,081700,817,5211,69.58,2.46,11.65,0.0,0.0,11.23,13.7,46.65,62.16,61.06,3.61,92.45,11.06,2.82,43.15,4080,117233.0,359199,0.014507,0.011359
17031081800,081800,818,12366,75.27,1.69,5.89,0.0,0.0,11.69,12.61,52.59,44.98,32.83,2.17,94.49,18.04,1.88,29.39,8308,135873.0,701139,0.017637,0.011849
17031081900,081900,819,1284,72.35,3.89,13.01,0.0,0.0,8.49,10.2,49.84,36.68,22.7,1.32,92.08,34.26,4.0,16.0,964,162094.0,137297,0.009352,0.007021
17031222800,222800,2228,951,42.17,11.88,0.32,0.0,0.0,41.85,66.77,50.16,38.49,14.09,10.76,37.16,63.73,1.0,0.0,464,39919.0,111384,0.008538,0.004166
17031050800,050800,508,1411,67.82,2.27,3.19,0.07,0.0,22.68,22.82,45.78,26.93,10.66,3.81,81.16,29.31,3.11,0.78,572,71640.0,162818,0.008666,0.003513
17031210100,210100,2101,4238,55.59,2.22,6.35,0.0,0.0,10.59,42.19,53.59,38.89,7.68,2.06,63.03,46.74,1.24,4.93,1870,66895.0,836118,0.005069,0.002237
17031210400,210400,2104,2763,25.37,4.71,3.51,2.03,0.0,28.19,71.7,52.33,23.02,19.34,10.49,30.25,60.14,0.53,0.3,1103,28779.0,421549,0.006554,0.002617
17031230700,230700,2307,6020,10.33,11.86,10.3,0.6,0.0,33.97,73.09,51.88,18.52,24.15,15.9,18.04,63.76,4.52,2.63,2115,17597.0,647089,0.009303,0.003268
17031230800,230800,2308,1082,55.45,1.66,0.0,8.32,0.0,22.55,71.44,42.24,22.55,4.26,6.97,38.8,66.67,0.0,1.5,392,31376.0,204403,0.005293,0.001918
17031230900,230900,2309,4850,42.19,7.96,3.51,1.32,0.0,17.48,57.26,48.31,28.25,20.36,6.45,49.36,59.74,2.48,3.03,2207,44037.0,451725,0.010737,0.004886
17031820502,820502,8205.02,5737,69.76,5.94,0.58,0.42,0.0,15.48,31.11,57.16,18.08,12.38,10.26,20.96,68.33,0.0,0.74,2287,29004.0,3645914,0.001574,0.000627
17031820901,820901,8209.01,5155,67.12,0.1,1.38,1.94,0.0,18.74,47.97,47.62,20.0,9.15,2.94,21.54,73.92,0.0,0.62,1882,32240.0,11561425,0.000446,0.000163
17031550200,550200,5502,2720,51.25,1.54,0.0,0.77,0.0,15.92,63.31,50.81,17.13,6.69,9.71,27.83,67.35,0.0,1.3,1105,32273.0,5093938,0.000534,0.000217
17031823200,823200,8232,4562,62.03,8.83,7.3,0.11,0.0,14.29,26.26,52.08,14.64,4.97,3.75,33.01,77.37,2.22,1.37,1956,40407.0,7502426,0.000608,0.000261
17031823304,823304,8233.04,5652,64.01,18.24,0.42,0.46,0.0,6.85,26.65,48.44,17.5,13.66,7.89,29.01,74.01,0.0,3.15,2679,32233.0,3553267,0.001591,0.000754
17031822602,822602,8226.02,7729,65.89,13.86,2.87,1.04,0.0,14.48,16.21,58.16,20.79,3.68,5.77,47.05,74.16,0.0,1.23,3253,40002.0,2477646,0.003119,0.001313
17031670500,670500,6705,1177,6.97,57.35,5.95,0.0,0.0,0.0,36.02,45.54,21.07,20.4,12.1,18.33,60.14,0.0,0.0,422,14790.0,622494,0.001891,0.000678
17031820104,820104,8201.04,4727,69.39,6.16,2.69,0.0,0.0,14.75,22.26,48.57,16.9,5.84,5.92,46.16,68.86,0.0,0.89,1860,50727.0,3277658,0.001442,0.000567
17031820700,820700,8207,6957,43.97,0.19,0.91,0.42,0.0,31.26,65.43,44.57,18.11,10.44,5.24,36.35,83.53,0.0,0.0,2822,33764.0,4983928,0.001396,0.000566
17031580800,580800,5808,1988,14.89,0.0,3.07,0.0,0.0,35.46,95.82,41.1,28.42,8.42,7.13,13.75,64.97,0.0,9.82,621,24418.0,183294,0.010846,0.003388
17031811800,811800,8118,5513,33.72,4.01,1.94,0.33,0.0,34.21,61.53,49.86,14.62,11.9,4.88,23.25,76.54,0.0,1.05,1830,31765.0,3695327,0.001492,0.000495
17031770300,770300,7703,6855,78.13,4.95,4.29,0.0,0.0,7.78,16.08,50.69,11.54,3.87,3.19,47.8,73.21,0.42,0.42,2913,43159.0,14379520,0.000477,0.000203
17031805109,805109,8051.09,4468,67.05,1.07,4.95,0.98,0.31,23.32,24.75,55.89,8.5,6.19,1.47,56.54,63.32,0.0,0.0,1866,48221.0,2572974,0.001737,0.000725
17031804603,804603,8046.03,6433,38.12,12.64,26.13,0.34,0.0,9.11,22.54,46.28,28.26,4.26,2.51,58.93,65.73,0.0,1.42,3002,46984.0,11859070,0.000542,0.000253
17031230600,230600,2306,8313,24.34,29.98,0.0,0.0,0.0,15.48,61.09,59.12,21.4,32.26,10.43,21.75,51.75,2.11,2.2,2259,19192.0,1010886,0.008223,0.002235
17031242300,242300,2423,3186,82.77,1.82,5.49,0.0,0.0,9.92,15.57,51.91,39.99,11.36,3.66,80.37,33.94,5.54,2.34,1882,80786.0,328316,0.009704,0.005732
17031242200,242200,2422,4070,83.12,3.0,2.65,0.61,0.0,8.89,11.23,54.82,46.17,12.2,0.22,81.82,32.73,2.36,3.14,2117,100738.0,326986,0.012447,0.006474
17031032100,032100,321,7122,53.55,17.03,12.66,1.05,0.0,8.33,21.55,50.11,39.09,47.79,5.26,62.75,24.53,0.0,5.06,4597,52423.0,431028,0.016523,0.010665
17031828300,828300,8283,2949,33.16,54.83,0.47,0.24,0.0,2.54,12.89,50.15,20.65,5.08,17.38,42.76,72.31,0.0,0.94,1423,32912.0,11684017,0.000252,0.000122
17031824900,824900,8249,2963,37.19,49.98,0.0,1.15,0.0,4.39,23.86,51.54,11.68,6.96,3.74,24.83,64.38,0.0,0.41,1183,32488.0,5552383,0.000534,0.000213
17031827801,827801,8278.01,4845,24.15,65.35,2.25,0.0,0.0,3.28,6.98,53.62,16.14,2.4,9.32,37.59,67.2,0.0,1.72,1786,32869.0,2841668,0.001705,0.000629
17031801500,801500,8015,6110,82.03,3.18,8.31,0.0,0.0,6.33,6.55,53.13,8.28,6.87,3.25,73.41,53.82,0.0,2.53,2824,95325.0,10122968,0.000604,0.000279
17031806002,806002,8060.02,7545,45.65,3.92,39.5,1.25,0.0,5.51,12.82,48.16,12.27,7.0,3.59,50.3,63.51,0.0,1.42,2673,37875.0,2316162,0.003258,0.001154
17031811701,811701,8117.01,3135,33.46,0.0,8.61,5.87,0.0,23.8,74.74,51.0,17.8,1.11,4.57,18.22,66.55,0.68,2.96,1117,33522.0,7240184,0.000433,0.000154
17031823803,823803,8238.03,7458,93.78,2.88,1.92,0.0,0.0,0.84,10.61,47.33,11.76,6.21,3.48,32.1,69.21,0.0,1.11,2811,36854.0,5361944,0.001391,0.000524
17031820800,820800,8208,3422,57.16,0.61,1.05,1.2,0.0,13.06,66.48,50.53,20.6,2.1,2.04,22.81,68.48,0.18,3.11,1118,30527.0,5632378,0.000608,0.000198
17031300800,300800,3008,4177,39.19,0.0,0.0,0.0,0.0,18.46,93.75,48.14,19.49,22.79,5.43,14.13,55.19,0.0,5.58,1308,14587.0,325846,0.012819,0.004014
17031060900,060900,609,7241,79.66,3.58,6.33,1.99,0.0,5.9,12.01,50.61,38.34,43.33,6.65,86.44,21.47,0.8,3.64,5189,75683.0,499066,0.014509,0.010397
17031061000,061000,610,2221,73.39,1.62,17.51,0.0,0.0,4.41,8.37,42.86,56.96,35.35,2.39,81.07,25.64,1.78,3.21,1217,73250.0,172816,0.012852,0.007042
17031210700,210700,2107,3670,57.25,1.25,2.53,0.63,0.49,28.61,51.09,50.98,36.54,19.94,2.63,60.93,47.51,5.87,5.28,1624,51947.0,497304,0.00738,0.003266
17031817500,817500,8175,4105,22.05,51.33,0.51,0.07,0.0,19.17,29.35,54.86,17.83,21.24,4.36,20.74,68.27,0.0,0.0,1461,27794.0,1888113,0.002174,0.000774
17031818300,818300,8183,6212,21.39,46.91,1.71,0.97,0.0,6.33,37.23,55.25,18.34,11.95,1.26,32.58,71.1,0.0,2.12,2148,30100.0,3173238,0.001958,0.000677
17031291600,291600,2916,1482,19.97,4.79,2.5,0.0,0.0,21.79,74.02,33.81,20.99,12.81,10.76,32.69,43.22,0.0,2.57,667,33343.0,220340,0.006726,0.003027
17031400400,400400,4004,1962,2.65,90.62,0.0,0.87,0.0,4.03,1.89,56.22,18.6,33.15,16.92,29.87,38.79,0.0,0.0,1029,21504.0,326944,0.006001,0.003147
17031816500,816500,8165,3902,21.83,2.33,0.0,0.87,0.0,19.55,81.55,44.44,19.07,5.08,2.8,18.02,78.89,0.0,4.86,1498,26547.0,3487184,0.001119,0.00043
17031805701,805701,8057.01,5258,85.17,1.84,4.17,0.0,0.0,8.82,8.71,52.62,3.63,1.86,2.16,74.18,63.54,0.95,1.43,2105,81816.0,2755195,0.001908,0.000764
17031804803,804803,8048.03,5367,59.46,4.49,19.1,0.3,0.0,11.44,19.08,48.2,17.2,4.51,6.03,48.6,75.52,0.0,0.0,2003,40018.0,5658767,0.000948,0.000354
17031191100,191100,1911,6295,27.04,3.76,2.78,0.0,0.0,30.82,85.51,47.24,15.58,13.17,2.66,20.39,73.53,0.0,0.0,2082,21197.0,822433,0.007654,0.002532
17031804105,804105,8041.05,4372,76.9,2.95,12.85,0.0,0.0,6.59,8.26,48.56,10.7,1.14,3.34,62.64,75.65,0.0,0.0,1636,67315.0,12782830,0.000342,0.000128
17031120100,120100,1201,4104,83.43,0.29,7.16,0.0,0.0,6.82,9.33,50.39,10.99,1.97,8.77,76.69,54.87,0.0,2.42,1585,75764.0,2789745,0.001471,0.000568
17031804705,804705,8047.05,4426,58.34,7.28,22.03,0.0,0.0,10.28,19.3,49.8,19.97,0.98,3.24,44.16,68.39,1.25,0.33,1786,37431.0,1921236,0.002304,0.00093
17031803603,803603,8036.03,6291,72.83,0.87,19.84,0.62,0.0,4.96,3.48,49.15,9.28,1.54,2.62,77.26,60.74,0.0,0.98,2389,84710.0,10112403,0.000622,0.000236
17031820101,820101,8201.01,7754,85.29,2.19,5.34,1.29,0.0,4.51,6.02,48.48,7.74,5.33,4.32,65.47,58.26,0.0,0.4,3351,84571.0,6973465,0.001112,0.000481
17031611200,611200,6112,2322,27.78,21.53,0.69,1.16,0.0,23.26,70.33,58.05,25.02,25.64,11.1,33.09,49.17,0.99,2.97,865,21874.0,327038,0.0071,0.002645
17031300900,300900,3009,3705,18.73,0.03,0.0,0.0,0.0,29.69,96.98,47.69,12.17,15.06,1.79,10.87,53.84,0.0,10.42,1805,19714.0,327299,0.01132,0.005515
17031061100,061100,611,1368,75.29,3.44,2.27,0.0,0.0,15.64,19.15,44.15,65.86,36.94,0.34,88.81,25.39,1.81,2.75,810,86675.0,173036,0.007906,0.004681
17031061500,061500,615,1843,81.01,4.23,3.36,0.27,0.0,9.44,5.86,46.34,50.57,23.75,1.47,87.02,30.77,2.16,3.58,985,86261.0,162913,0.011313,0.006046
17031062000,062000,620,2963,80.22,4.62,3.54,0.0,0.0,8.61,10.26,43.47,63.21,47.63,1.33,90.27,14.14,3.33,3.97,1835,82234.0,224975,0.01317,0.008156
17031062100,062100,621,3602,79.57,3.94,8.27,0.0,0.0,5.91,9.0,51.17,60.24,50.65,2.35,89.6,17.18,0.4,4.66,2135,82450.0,244805,0.014714,0.008721
17031062200,062200,622,3226,84.97,0.37,5.08,0.0,0.0,7.56,12.65,47.83,45.88,18.61,3.34,91.66,25.72,1.55,3.59,1381,110355.0,242322,0.013313,0.005699
17031827901,827901,8279.01,2224,9.49,81.12,5.58,0.0,0.0,1.75,2.43,55.71,10.93,2.23,8.56,49.56,61.59,0.0,1.13,721,51063.0,4074312,0.000546,0.000177
17031829500,829500,8295,3934,39.07,35.13,0.74,0.0,0.0,5.13,32.94,55.47,17.06,16.08,6.7,24.59,63.64,0.34,1.29,1703,27442.0,5131290,0.000767,0.000332
17031090200,090200,902,6372,81.28,0.56,2.09,0.0,0.0,9.76,14.77,51.71,18.42,8.19,0.91,62.94,58.89,0.0,4.82,2875,69309.0,1529762,0.004165,0.001879
17031090100,090100,901,3467,91.03,0.26,1.64,0.0,0.0,4.01,10.99,49.15,18.89,3.08,4.91,61.01,74.83,0.0,0.93,1478,63956.0,933427,0.003714,0.001583
17031829100,829100,8291,3201,20.24,21.46,0.0,1.72,0.0,14.09,61.48,53.45,21.09,11.5,5.83,7.28,81.62,0.0,0.5,1509,21922.0,2614281,0.001224,0.000577
17031824503,824503,8245.03,6103,80.58,10.0,1.72,0.0,0.0,5.16,10.62,53.3,16.14,5.86,5.43,43.32,77.07,0.0,0.0,3006,48330.0,12281023,0.000497,0.000245
17031824106,824106,8241.06,6564,87.92,4.48,3.05,0.0,0.0,4.56,8.0,44.76,11.61,0.0,6.81,53.88,79.71,0.27,1.76,2592,45312.0,8553860,0.000767,0.000303
17031823801,823801,8238.01,5422,77.79,1.29,9.9,0.0,0.0,6.29,5.77,50.15,10.31,7.0,4.12,57.55,73.63,0.0,2.47,2548,71501.0,45142173,0.00012,5.6e-05
17031801608,801608,8016.08,6271,64.69,0.83,28.7,0.0,0.0,4.75,2.01,56.12,5.17,6.35,4.22,69.39,69.56,0.45,1.27,3021,73137.0,6810863,0.000921,0.000444
17031805901,805901,8059.01,4260,66.62,4.98,13.83,0.26,0.0,10.23,14.84,55.23,10.73,17.99,4.35,49.56,62.02,0.0,0.0,2193,54495.0,3709721,0.001148,0.000591
17031826401,826401,8264.01,3200,2.47,95.41,0.0,0.44,0.0,0.44,1.38,55.53,20.78,11.04,16.82,25.64,69.03,0.0,0.0,1487,24752.0,3000488,0.001066,0.000496
17031260400,260400,2604,1573,0.0,88.81,0.0,0.0,0.0,2.16,9.73,60.14,11.89,15.2,33.82,6.48,55.28,0.0,3.89,590,10039.0,328225,0.004792,0.001798
17031351500,351500,3515,916,10.48,74.02,6.44,0.0,0.0,3.17,11.79,57.64,42.47,39.27,19.55,34.21,32.96,0.0,8.91,407,35990.0,166221,0.005511,0.002449
17031811200,811200,8112,5328,61.11,0.0,2.36,2.7,0.0,22.52,47.0,51.95,18.66,5.71,2.95,33.66,75.03,0.85,0.0,2097,33828.0,3427330,0.001555,0.000612
17031770800,770800,7708,5982,76.75,0.0,4.51,0.0,0.0,5.55,30.16,46.57,18.32,5.34,2.82,38.5,78.37,0.0,0.67,2137,28586.0,3925188,0.001524,0.000544
17031804102,804102,8041.02,6763,75.2,1.8,18.75,0.0,0.0,3.33,2.08,50.85,10.11,0.0,3.12,80.44,64.6,0.0,1.65,2489,73716.0,8402923,0.000805,0.000296
17031802605,802605,8026.05,6793,75.11,4.75,16.38,0.54,0.0,1.71,4.98,53.16,14.26,6.4,4.54,66.61,67.47,0.0,0.94,3272,62213.0,5250966,0.001294,0.000623
17031803800,803800,8038,3997,81.84,0.8,6.81,0.1,0.08,6.43,10.08,49.89,20.69,4.15,2.17,56.25,71.9,0.0,3.49,1818,63409.0,3334528,0.001199,0.000545
17031210800,210800,2108,1063,54.47,2.45,3.39,0.75,0.0,15.05,45.81,46.57,30.76,12.41,10.91,51.07,45.52,2.06,11.16,468,43632.0,162930,0.006524,0.002872
17031210900,210900,2109,2938,67.26,5.58,2.28,1.36,0.0,15.59,26.11,48.37,31.72,12.7,11.15,64.63,36.87,8.7,2.93,1567,68468.0,555364,0.00529,0.002822
17031803901,803901,8039.01,3629,75.14,2.12,12.12,0.0,0.55,9.15,9.92,51.45,19.76,11.02,4.46,54.21,77.26,0.67,0.0,2052,55911.0,5641205,0.000643,0.000364
17031801601,801601,8016.01,4532,63.08,5.32,25.49,0.0,0.0,5.34,1.72,52.87,8.3,13.11,3.72,70.8,60.91,0.0,2.03,2064,77636.0,6479640,0.000699,0.000319
17031800900,800900,8009,4510,64.32,0.49,23.73,0.0,0.0,3.46,13.61,51.6,5.61,2.67,3.78,80.33,52.69,0.56,2.57,1775,70069.0,2132398,0.002115,0.000832
17031804305,804305,8043.05,7804,46.07,1.33,7.94,1.23,0.0,27.4,47.76,45.23,18.39,9.05,3.63,36.31,80.45,0.0,0.37,2765,38046.0,2929117,0.002664,0.000944
17031081100,081100,811,4030,78.01,7.2,4.62,0.0,0.0,8.11,3.55,50.35,61.44,53.61,0.95,85.52,13.75,0.99,35.96,3073,89783.0,102996,0.039128,0.029836
17031241200,241200,2412,1684,71.85,9.62,9.38,0.0,0.0,7.6,9.14,49.94,56.18,25.82,3.21,79.54,33.2,3.08,4.62,944,92506.0,328117,0.005132,0.002877
17031031200,031200,312,5953,30.51,40.48,9.51,0.17,0.0,9.64,21.57,46.41,23.13,59.96,4.65,46.07,25.8,1.35,13.32,3671,30193.0,326475,0.018234,0.011244
17031062500,062500,625,1463,82.43,0.48,10.39,0.0,1.03,5.67,13.26,49.97,42.24,19.53,5.59,85.7,27.07,0.0,5.2,776,107883.0,161003,0.009087,0.00482
17031062600,062600,626,2362,78.2,1.4,8.81,0.0,0.85,8.59,9.31,45.72,22.86,11.94,2.67,91.56,37.68,3.26,1.41,981,126520.0,330016,0.007157,0.002973
17031062700,062700,627,2898,75.95,1.62,8.8,0.0,0.0,10.28,6.87,52.59,42.89,27.36,4.62,90.36,29.87,1.74,6.47,1440,95989.0,325098,0.008914,0.004429
17031062800,062800,628,3766,80.11,0.8,4.73,0.0,0.19,8.55,13.52,53.88,42.67,14.17,1.6,92.08,25.77,1.42,3.83,1660,119631.0,325611,0.011566,0.005098
17031062900,062900,629,4325,73.32,5.69,6.59,0.0,0.0,3.68,10.8,48.23,52.79,20.62,2.48,85.21,22.99,3.01,3.75,1987,107381.0,325740,0.013277,0.0061
17031063000,063000,630,3017,80.25,3.65,6.07,0.0,0.36,8.39,7.46,45.94,60.56,42.1,8.17,91.06,12.24,4.02,9.07,2017,84544.0,324351,0.009302,0.006219
17031062400,062400,624,1763,83.61,3.35,3.46,0.0,0.0,7.94,8.11,43.62,40.78,27.2,4.34,88.46,18.79,1.25,5.08,816,115071.0,162936,0.01082,0.005008
17031063100,063100,631,2357,80.78,2.8,5.05,2.38,0.0,7.21,7.0,56.47,58.68,59.2,2.92,86.53,14.69,1.45,4.08,1458,91739.0,159625,0.014766,0.009134
17031063200,063200,632,6481,79.59,7.78,3.58,0.71,0.0,7.9,8.35,44.08,45.95,56.88,1.42,90.46,26.48,2.66,8.14,4887,97842.0,366779,0.01767,0.013324
17031063400,063400,634,2395,80.92,5.26,6.26,0.0,0.0,6.56,10.65,54.24,64.01,40.21,1.88,87.75,14.98,2.05,2.83,1424,91464.0,158852,0.015077,0.008964
17031090300,090300,903,1364,83.8,0.0,0.0,0.0,0.0,1.76,16.13,50.37,17.67,3.06,4.49,65.79,73.57,0.0,4.11,555,59264.0,475842,0.002866,0.001166
17031100100,100100,1001,5582,80.01,0.02,8.9,0.29,0.0,6.07,10.73,50.52,13.26,0.0,2.66,54.54,74.16,0.0,10.02,2333,45835.0,1182384,0.004721,0.001973
17031100300,100300,1003,6289,87.17,1.59,4.36,0.0,0.0,2.89,14.66,55.92,8.14,24.46,0.51,49.54,63.79,0.0,0.0,2912,46437.0,2330582,0.002698,0.001249
17031140100,140100,1401,3622,43.29,1.38,8.72,8.92,0.0,20.13,43.1,48.4,25.04,17.34,2.2,49.78,45.2,0.0,8.52,1330,33795.0,282494,0.012822,0.004708
17031140200,140200,1402,6528,33.69,7.67,21.52,0.87,0.08,12.42,39.4,48.35,27.63,20.38,6.91,49.42,38.15,0.0,14.88,2177,26020.0,394455,0.016549,0.005519
17031140400,140400,1404,5795,51.56,1.36,24.75,1.14,0.0,11.94,31.13,52.55,15.24,11.76,4.44,54.11,56.96,0.0,3.4,2210,47370.0,1181559,0.004905,0.00187
17031140500,140500,1405,3080,43.41,3.64,10.97,1.62,0.0,12.99,42.63,47.34,23.31,11.53,4.65,40.84,58.06,4.48,4.93,1472,50488.0,452821,0.006802,0.003251
17031800800,800800,8008,2250,87.24,0.53,8.27,0.0,0.0,1.82,3.96,55.69,8.98,1.14,3.13,74.94,54.09,0.0,1.86,1172,102585.0,4148396,0.000542,0.000283
17031242700,242700,2427,1918,55.32,14.39,1.62,0.0,0.0,17.0,35.87,47.71,35.45,19.35,1.92,61.33,32.32,4.68,4.33,858,47280.0,175572,0.010924,0.004887
17031070200,070200,702,3801,73.93,3.0,8.26,0.16,0.05,11.29,11.05,46.62,57.25,35.35,5.61,84.38,30.34,0.58,4.0,2290,87449.0,341404,0.011133,0.006708
